Domain,Element,Area Code,Area,Element Code,Item,Year,Value (in thousands)
Value of Agricultural Production,Gross Production Value,5500,Oceania,57,Blueberries,2020,"$37,104.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1972,$9.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1973,$26.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1974,$70.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1975,$9.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1976,$35.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1977,$44.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1978,$61.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1979,$157.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1980,$157.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1981,$287.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1982,$435.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1983,$871.00
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1984,"$1,306.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1985,"$3,047.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1986,"$4,788.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1987,"$6,094.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1988,"$7,400.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1989,"$8,193.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1990,"$10,709.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1991,"$10,448.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1992,"$10,448.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1993,"$11,579.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1994,"$13,059.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1995,"$13,869.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1996,"$10,448.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1997,"$8,706.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1998,"$10,683.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,1999,"$9,577.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2000,"$13,059.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2001,"$14,348.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2002,"$18,710.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2003,"$18,884.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2004,"$17,413.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2005,"$24,116.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2006,"$22,105.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2007,"$22,253.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2008,"$19,589.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2009,"$23,507.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2010,"$23,080.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2011,"$22,889.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2012,"$22,636.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2013,"$24,238.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2014,"$26,119.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2015,"$26,232.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2016,"$26,754.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2017,"$26,371.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2018,"$28,783.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2019,"$31,691.00"
Value of Agricultural Production,Gross Production Value,5500,Oceania,58,Blueberries,2020,"$31,883.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1972,$2.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1973,$7.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1974,$20.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1975,$2.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1976,$10.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1977,$12.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1978,$17.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1979,$45.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1980,$45.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1981,$82.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1982,$124.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1983,$247.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1984,$371.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1985,$866.00
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1986,"$1,361.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1987,"$1,732.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1988,"$2,103.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1989,"$2,329.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1990,"$3,044.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1991,"$5,647.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1992,"$5,721.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1993,"$3,291.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1994,"$3,712.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1995,"$3,942.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1996,"$2,969.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1997,"$2,475.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1998,"$3,036.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,1999,"$2,722.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2000,"$3,712.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2001,"$9,176.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2002,"$9,059.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2003,"$9,339.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2004,"$8,866.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2005,"$11,220.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2006,"$12,014.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2007,"$14,340.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2008,"$12,947.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2009,"$12,873.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2010,"$13,541.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2011,"$13,689.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2012,"$15,535.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2013,"$17,418.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2014,"$19,846.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2015,"$21,863.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2016,"$24,456.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2017,"$26,438.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2018,"$24,392.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2019,"$26,027.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,152,Blueberries,2020,"$26,530.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,1991,"$3,455.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,1992,"$3,479.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,1993,"$4,054.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,1994,"$5,266.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,1995,"$6,596.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,1996,"$5,298.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,1997,"$3,765.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,1998,"$3,229.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,1999,"$3,030.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2000,"$3,800.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2001,"$4,045.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2002,"$5,994.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2003,"$7,859.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2004,"$8,282.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2005,"$12,577.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2006,"$11,044.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2007,"$13,402.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2008,"$14,708.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2009,"$17,203.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2010,"$21,211.00"
Value of Agricultural Production,Gross Production Value,5501,Australia and New Zealand,57,Blueberries,2011,"$25,071.00"
